20:53:57.467 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/shuzi.png
20:53:57.467 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/shezhi.png
20:53:57.478 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:true
20:53:57.478 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:53:58.230 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.231 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:53:58.263 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.264 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/bootstrap/2.3.2/css/bootstrap.min.css
20:53:58.265 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.265 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/validate.css
20:53:58.267 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.267 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/js/nva.js
20:53:58.269 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.269 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/styles/default.css
20:53:58.271 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.271 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/jquery.validate.min.js
20:53:58.273 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.273 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/messages_bs_zh.js
20:53:58.275 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:58.275 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery/jquery-1.9.1.min.js
20:53:58.284 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
